26/08/2023 19:03:08,I confirm,5e14d563c4e155ae93907ae1,High+AC0-school level,Native speaker,Multiple times a day,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,0,1,1,+AC0-1,1,1,1,+AC0-1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 19:49:56,0,1,1,0,0,0,1,1,1,0,1,+AC0-1,+AC0-1,1,0,1,1,1,0,1,1,0,1,0,0,1
26/08/2023 19:05:27,I confirm,5b33a01fa8327d0001003821,No knowledge,Native speaker,Multiple times a day,1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,1,1,1,+AC0-1,1,1,0,+AC0-1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 20:03:23,1,1,0,1,0,+AC0-1,1,1,+AC0-1,1,1,1,+AC0-1,1,1,1,1,0,0,1,1,0,1,1,0,1
26/08/2023 19:06:02,I confirm,5f8473a0bd72b20c607dbf13,No knowledge,Advanced,Multiple times a day,0,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,0,1,1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 19:21:51,1,+AC0-1,+AC0-1,+AC0-1,0,0,1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,0,1,+AC0-1,+AC0-1,1,1,0,1,1,+AC0-1,+AC0-1,1,0,+AC0-1
26/08/2023 19:08:03,I confirm,640103805957bbf6a1326ed0,High+AC0-school level,Native speaker,Eveyday,1,1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,1,1,1,1,1,+AC0-1,0,+AC0-1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 19:37:12,1,0,1,0,0,0,+AC0-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
26/08/2023 19:11:10,I confirm,6419cedec2078147e5682474,High+AC0-school level,Native speaker,Multiple times a day,1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,0,+AC0-1,1,+AC0-1,+AC0-1,0,1,1,+AC0-1,+AC0-1,0,0,1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 19:27:47,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,+AC0-1,0,0,1
26/08/2023 19:12:29,I confirm,5d1c9f75328d1c001af3af0f,No knowledge,Advanced,Multiple times a day,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,0,1,1,0,0,+AC0-1,0,+AC0-1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 19:45:11,0,1,1,0,0,0,1,1,0,0,+AC0-1,0,0,1,+AC0-1,1,1,+AC0-1,0,1,0,0,0,+AC0-1,0,1
26/08/2023 19:12:40,I confirm,645612cc50e50ba936bc0af9,Bachelor education,Advanced,Multiple times a day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,+AC0-1,1,1,1,1,I confirm,I confirm,I confirm,,Submit this form,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 19:07:11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26/08/2023 19:14:28,I confirm,5d8cef3c28e183001a335ab0,No knowledge,Native speaker,Multiple times a day,1,+AC0-1,+AC0-1,+AC0-1,0,+AC0-1,1,1,+AC0-1,+AC0-1,1,+AC0-1,1,+AC0-1,0,0,1,+AC0-1,1,1,1,+AC0-1,0,+AC0-1,0,+AC0-1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 19:30:08,1,1,0,+AC0-1,1,0,1,0,1,1,+AC0-1,0,1,+AC0-1,1,1,1,1,1,1,1,0,+AC0-1,0,0,1
26/08/2023 19:14:45,I confirm,612376826a580ca0368bb19f,Bachelor education,Native speaker,Multiple times a day,1,1,1,+AC0-1,+AC0-1,0,+AC0-1,+AC0-1,1,+AC0-1,1,+AC0-1,1,1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,1,1,+AC0-1,+AC0-1,+AC0-1,0,1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 19:58:44,1,+AC0-1,1,+AC0-1,0,0,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,1,1,+AC0-1,+AC0-1,1,1,0,1,+AC0-1,+AC0-1,1,+AC0-1,0,1
26/08/2023 19:21:42,I confirm,63d40e1748df54e627f3022b,High+AC0-school level,Native speaker,Multiple times a day,1,+AC0-1,+AC0-1,+AC0-1,0,1,1,1,1,1,+AC0-1,+AC0-1,1,1,0,1,1,1,0,0,+AC0-1,1,+AC0-1,1,1,1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 19:39:56,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1
26/08/2023 19:23:29,I confirm,5d7ebf9e93902b0001965912,High+AC0-school level,Native speaker,Multiple times a day,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,0,1,1,+AC0-1,+AC0-1,+AC0-1,0,+AC0-1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 19:59:34,1,+AC0-1,+AC0-1,0,0,0,+AC0-1,1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,1,1,0,1,1,+AC0-1,+AC0-1,+AC0-1,0,+AC0-1
26/08/2023 19:23:41,I confirm,5b550c6e303c330001660747,High+AC0-school level,Advanced,Eveyday,1,+AC0-1,+AC0-1,+AC0-1,1,0,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,0,+AC0-1,+AC0-1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 19:30:03,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,0,+AC0-1,+AC0-1
26/08/2023 19:24:36,I confirm,5caa534a19731a00190bb935,No knowledge,Native speaker,Multiple times a day,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,1,+AC0-1,1,+AC0-1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,Submit this form,,26/08/2023 19:26:24,1,1,1,1,1,0,1,0,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,1,1,1,+AC0-1,1,+AC0-1,1,+AC0-1
26/08/2023 19:26:31,I confirm,644120c4d678865b3e87088a,Bachelor education,Native speaker,Multiple times a day,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,1,1,1,+AC0-1,1,1,0,+AC0-1,I confirm,I confirm,I confirm,,Submit this form,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 19:32:33,1,1,1,1,0,1,1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,1,1,1,1,1,1,1,1,1,0,1
26/08/2023 19:33:14,I confirm,606b94352e103bc54d43321b,High+AC0-school level,Native speaker,Multiple times a day,0,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,1,+AC0-1,+AC0-1,1,1,+AC0-1,+AC0-1,0,0,+AC0-1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 19:50:12,0,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,0,1,1,+AC0-1,+AC0-1,0,0,+AC0-1
26/08/2023 19:34:58,I confirm,6161bdbff67e4b4621b530e7,No knowledge,Native speaker,Multiple times a day,1,+AC0-1,+AC0-1,+AC0-1,1,1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,1,+AC0-1,1,1,1,+AC0-1,1,1,0,+AC0-1,I confirm,I confirm,I confirm,,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,Submit this form,,26/08/2023 19:17:33,1,+AC0-1,+AC0-1,+AC0-1,1,1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,1,+AC0-1,1,1,1,+AC0-1,1,1,0,1
26/08/2023 19:35:37,I confirm,60a8bd22d03adbe92cbb9a5e,High+AC0-school level,Native speaker,Multiple times a day,1,1,+AC0-1,0,0,1,+AC0-1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,+AC0-1,1,1,0,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 19:49:50,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1
26/08/2023 19:53:48,I confirm,64835cdc41f91285bcbd2de1,Bachelor education,Advanced,Multiple times a day,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,+AC0-1,1,1,0,+AC0-1,1,1,0,1,I confirm,I confirm,I confirm,,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,Submit this form,,26/08/2023 19:48:25,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,+AC0-1,0,0,1
26/08/2023 19:54:39,I confirm,5ed8cf4782a6eb04ddf9962d,High+AC0-school level,Advanced,Multiple times a day,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,0,+AC0-1,I confirm,I confirm,I confirm,,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,Submit this form,,26/08/2023 20:11:21,0,+AC0-1,+AC0-1,+AC0-1,0,0,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,+AC0-1,0,+AC0-1,1,+AC0-1,0,1
26/08/2023 20:40:18,I confirm,5fdcad62eed16d2504b27f5a,Bachelor education,Advanced,Multiple times a day,0,1,1,0,0,0,1,1,1,1,+AC0-1,1,+AC0-1,1,1,1,+AC0-1,1,0,1,1,0,1,+AC0-1,0,1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 20:47:57,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,+AC0-1,0,1
26/08/2023 21:17:42,I confirm,5ee4b04ee62eb31ba2eaca75,High+AC0-school level,Native speaker,Multiple times a day,0,+AC0-1,+AC0-1,+AC0-1,+AC0-1,0,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,0,+AC0-1,+AC0-1,0,+AC0-1,0,+AC0-1,1,1,+AC0-1,+AC0-1,0,+AC0-1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 21:33:28,0,0,1,0,0,0,+AC0-1,1,1,+AC0-1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1
26/08/2023 21:18:39,I confirm,5e02931e814bbae142609c02,No knowledge,Advanced,Multiple times a day,1,+AC0-1,+AC0-1,0,0,1,+AC0-1,1,+AC0-1,1,0,+AC0-1,1,1,0,1,1,+AC0-1,1,1,+AC0-1,+AC0-1,0,1,0,+AC0-1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 21:42:54,1,1,1,+AC0-1,1,0,+AC0-1,0,1,0,+AC0-1,+AC0-1,0,1,1,1,1,0,0,1,1,0,1,0,0,1
26/08/2023 21:20:09,I confirm,5e28cf07186d58000cf97456,No knowledge,Native speaker,Multiple times a day,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,+AC0-1,1,1,1,+AC0-1,+AC0-1,+AC0-1,0,+AC0-1,I confirm,I confirm,I confirm,,Go to Semantic Chapter and try to find what you were asked before,+ACI-Click the +ACIAIg-Get started+ACIAIg- in the next survey once I finish my searches+ACI-,,26/08/2023 21:46:35,0,0,1,0,0,+AC0-1,1,+AC0-1,1,0,+AC0-1,+AC0-1,0,1,+AC0-1,+AC0-1,1,+AC0-1,0,1,1,+AC0-1,+AC0-1,1,0,+AC0-1
